"D1","Territorio","D2","Tipo dato","D7","Sesso","D8","Classe di età","D9","Paese di nascita","D10","Qualifica professionale","D13","Seleziona periodo","Value","Flag Codes","Flags"
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE50","50 anni e più","IT","Italia","99","totale","2017","2017",401868.88,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE50","50 anni e più","IT","Italia","27","altro dipendente","2016","2016",1941.24,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE50","50 anni e più","IT","Italia","27","altro dipendente","2017","2017",2369.2,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE50","50 anni e più","WORLD","Mondo","2","dirigente","2016","2016",3930.28,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE50","50 anni e più","WORLD","Mondo","2","dirigente","2017","2017",4314.99,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE50","50 anni e più","WORLD","Mondo","3","quadro","2016","2016",20479.33,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE50","50 anni e più","WORLD","Mondo","3","quadro","2017","2017",22666.87,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE50","50 anni e più","WORLD","Mondo","6","operaio","2016","2016",167893.17,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE50","50 anni e più","WORLD","Mondo","6","operaio","2017","2017",182416.41,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE50","50 anni e più","WORLD","Mondo","7","apprendista","2016","2016",66.89,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE50","50 anni e più","WORLD","Mondo","7","apprendista","2017","2017",89.19,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE50","50 anni e più","WORLD","Mondo","99","totale","2016","2016",401110.42,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE50","50 anni e più","WORLD","Mondo","99","totale","2017","2017",438305.5,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE50","50 anni e più","WORLD","Mondo","27","altro dipendente","2016","2016",2593.63,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE50","50 anni e più","WORLD","Mondo","27","altro dipendente","2017","2017",3134.97,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y15-29","15-29 anni","IT","Italia","2","dirigente","2016","2016",16.84,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y15-29","15-29 anni","IT","Italia","2","dirigente","2017","2017",13.36,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y15-29","15-29 anni","IT","Italia","3","quadro","2016","2016",269.45,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y15-29","15-29 anni","IT","Italia","3","quadro","2017","2017",312.97,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y15-29","15-29 anni","IT","Italia","6","operaio","2016","2016",66753.14,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y15-29","15-29 anni","IT","Italia","6","operaio","2017","2017",77811.85,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y15-29","15-29 anni","IT","Italia","99","totale","2016","2016",233214.79,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y15-29","15-29 anni","IT","Italia","99","totale","2017","2017",253265.9,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y15-29","15-29 anni","IT","Italia","27","altro dipendente","2016","2016",652.74,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y15-29","15-29 anni","IT","Italia","27","altro dipendente","2017","2017",868.32,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y15-29","15-29 anni","WORLD","Mondo","2","dirigente","2016","2016",20.57,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y15-29","15-29 anni","WORLD","Mondo","2","dirigente","2017","2017",14.52,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y15-29","15-29 anni","WORLD","Mondo","4","impiegato","2016","2016",136266.84,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y15-29","15-29 anni","WORLD","Mondo","4","impiegato","2017","2017",141232.55,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y15-29","15-29 anni","WORLD","Mondo","99","totale","2016","2016",272949.66,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y15-29","15-29 anni","WORLD","Mondo","99","totale","2017","2017",295289.35,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y15-29","15-29 anni","WORLD","Mondo","27","altro dipendente","2016","2016",916.6,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y15-29","15-29 anni","WORLD","Mondo","27","altro dipendente","2017","2017",1126.53,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","NAL","Non allocato","3","quadro","2016","2016",416.65,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","NAL","Non allocato","3","quadro","2017","2017",424.96,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","NAL","Non allocato","4","impiegato","2016","2016",8991.04,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","NAL","Non allocato","4","impiegato","2017","2017",9611.3,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","NAL","Non allocato","6","operaio","2016","2016",11319.13,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","NAL","Non allocato","6","operaio","2017","2017",12470.49,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","NAL","Non allocato","7","apprendista","2016","2016",57.79,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","NAL","Non allocato","7","apprendista","2017","2017",58.2,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","NAL","Non allocato","99","totale","2016","2016",21009.56,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","NAL","Non allocato","99","totale","2017","2017",22793.63,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","IT","Italia","2","dirigente","2016","2016",56612.61,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","IT","Italia","2","dirigente","2017","2017",57336.64,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","IT","Italia","3","quadro","2016","2016",193034.22,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","IT","Italia","3","quadro","2017","2017",199894.64,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","IT","Italia","6","operaio","2016","2016",1585800.69,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","IT","Italia","6","operaio","2017","2017",1648854.05,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","IT","Italia","99","totale","2016","2016",3579043.11,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","IT","Italia","99","totale","2017","2017",3705960.46,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","IT","Italia","27","altro dipendente","2016","2016",17432.55,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","IT","Italia","27","altro dipendente","2017","2017",19331.49,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","WORLD","Mondo","2","dirigente","2016","2016",59653.91,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","WORLD","Mondo","2","dirigente","2017","2017",60484.15,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","WORLD","Mondo","3","quadro","2016","2016",199930.74,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","WORLD","Mondo","3","quadro","2017","2017",207056.82,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","WORLD","Mondo","4","impiegato","2016","2016",1724016.68,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","WORLD","Mondo","4","impiegato","2017","2017",1774602.02,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","WORLD","Mondo","6","operaio","2016","2016",2064140.96,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","WORLD","Mondo","6","operaio","2017","2017",2161324.11,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","WORLD","Mondo","7","apprendista","2016","2016",112474.31,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","WORLD","Mondo","7","apprendista","2017","2017",123548.29,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","WORLD","Mondo","99","totale","2016","2016",4180868.13,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","WORLD","Mondo","99","totale","2017","2017",4349743.54,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","WORLD","Mondo","27","altro dipendente","2016","2016",20651.53,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","WORLD","Mondo","27","altro dipendente","2017","2017",22728.15,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","IT","Italia","2","dirigente","2016","2016",25712.46,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","IT","Italia","2","dirigente","2017","2017",25190.56,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","IT","Italia","3","quadro","2016","2016",109345.9,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","IT","Italia","3","quadro","2017","2017",109299.43,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","IT","Italia","4","impiegato","2016","2016",1033913.18,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","IT","Italia","4","impiegato","2017","2017",1040120.85,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","IT","Italia","6","operaio","2016","2016",859571.07,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","IT","Italia","6","operaio","2017","2017",859576.85,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","IT","Italia","7","apprendista","2016","2016",9190.47,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","IT","Italia","7","apprendista","2017","2017",8684.37,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","IT","Italia","99","totale","2016","2016",2047166.92,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","IT","Italia","99","totale","2017","2017",2052994.9,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","IT","Italia","27","altro dipendente","2016","2016",9433.84,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","IT","Italia","27","altro dipendente","2017","2017",10122.84,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","WORLD","Mondo","2","dirigente","2016","2016",27165.49,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","WORLD","Mondo","2","dirigente","2017","2017",26674.5,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","WORLD","Mondo","3","quadro","2016","2016",113407.9,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","WORLD","Mondo","3","quadro","2017","2017",113374.38,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","WORLD","Mondo","4","impiegato","2016","2016",1088660.08,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","WORLD","Mondo","4","impiegato","2017","2017",1097159.8,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","WORLD","Mondo","6","operaio","2016","2016",1163022.7,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","WORLD","Mondo","6","operaio","2017","2017",1178002.97,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","WORLD","Mondo","27","altro dipendente","2016","2016",11375.12,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","WORLD","Mondo","27","altro dipendente","2017","2017",12079.07,,
"ITC","Nord-ovest","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE50","50 anni e più","IT","Italia","2","dirigente","2016","2016",30835.01,,
